id,IP_address,timestamp,request_method,url,status_code,response_size
481,250.58.233.174,2024-06-24 06:16:22,POST,/faq.html?session_id=mno345&session_id=jkl012&user_id=157 HTTP/1.1,301,2287
482,250.58.233.174,2024-06-24 06:16:22,POST,/faq.html?session_id=mno345&session_id=jkl012&user_id=157 HTTP/1.1,301,2287
483,188.128.112.159,2024-06-21 20:11:22,PUT,/products.html?session_id=def456&session_id=jkl012 HTTP/1.1,200,382
484,147.77.212.177,2024-06-23 10:24:22,PUT,/contact.html?category=toys&session_id=ghi789 HTTP/1.1,404,2053
485,35.239.32.150,2024-06-24 22:57:22,GET,/contact.html?product_id=147&user_id=796 HTTP/1.1,302,3144
486,20.15.123.111,2024-06-23 00:27:22,DELETE,/products.html?user_id=98 HTTP/1.1,302,322
487,141.199.38.146,2024-06-26 13:26:22,GET,/contact.html?product_id=394&category=fashion HTTP/1.1,301,2831
488,186.137.74.198,2024-06-22 23:39:22,DELETE,/services.html?session_id=jkl012&product_id=10 HTTP/1.1,302,2120
489,15.189.100.115,2024-06-25 13:04:22,GET,/faq.html?user_id=778&user_id=654&user_id=637 HTTP/1.1,200,3854
490,158.20.204.46,2024-06-21 05:06:22,POST,/index.html?session_id=mno345&product_id=491&product_id=371 HTTP/1.1,200,354
491,62.82.168.113,2024-06-22 17:10:22,PUT,/signup?user_id=137&product_id=703 HTTP/1.1,301,1974
492,153.6.128.136,2024-06-26 09:34:22,DELETE,/faq.html?product_id=433&category=home HTTP/1.1,301,847
493,224.15.134.151,2024-06-25 23:01:22,DELETE,/index.html?category=toys&product_id=244&category=toys HTTP/1.1,302,1988
494,95.191.225.234,2024-06-25 23:36:22,DELETE,/products.html?product_id=231&session_id=jkl012 HTTP/1.1,301,2444
495,226.49.186.58,2024-06-20 03:01:22,PUT,/faq.html?session_id=abc123&category=fashion&session_id=def456 HTTP/1.1,200,3414
496,72.99.191.184,2024-06-21 07:37:22,GET,/signup?category=books HTTP/1.1,302,2572
497,149.43.222.103,2024-06-23 18:41:22,PUT,/products.html?user_id=569&category=fashion HTTP/1.1,302,3515
498,158.20.204.46,2024-06-21 05:44:22,PUT,/services.html?category=books&session_id=jkl012 HTTP/1.1,301,629
499,158.20.204.46,2024-06-21 05:44:22,PUT,/services.html?category=books&session_id=jkl012 HTTP/1.1,301,629
500,74.240.191.221,2024-06-22 02:44:22,GET,/faq.html?product_id=960&session_id=jkl012 HTTP/1.1,404,2572
501,190.111.164.7,2024-06-26 04:05:22,PUT,/about.html?session_id=ghi789&category=toys HTTP/1.1,302,2517
502,127.132.184.75,2024-06-24 07:53:22,PUT,/signup?session_id=abc123&category=home HTTP/1.1,200,3254
503,127.132.184.75,2024-06-24 07:53:22,PUT,/signup?session_id=abc123&category=home HTTP/1.1,200,3254
504,186.137.74.198,2024-06-23 08:16:22,PUT,/login?user_id=736 HTTP/1.1,200,2971
505,186.137.74.198,2024-06-23 08:16:22,PUT,/login?user_id=736 HTTP/1.1,200,2971
506,35.239.32.150,2024-06-19 21:35:22,POST,/about.html?product_id=715&category=fashion&session_id=mno345 HTTP/1.1,200,2831
507,190.111.164.7,2024-06-22 14:23:22,PUT,/products.html?product_id=292&category=books&user_id=500 HTTP/1.1,301,629
508,250.58.233.174,2024-06-25 17:46:22,GET,/faq.html?category=home&session_id=def456 HTTP/1.1,404,1110
509,188.128.112.159,2024-06-24 10:25:22,DELETE,/index.html?category=fashion&user_id=994 HTTP/1.1,404,3508
510,86.238.237.49,2024-06-24 00:26:22,POST,/contact.html?user_id=50&category=books HTTP/1.1,301,2963
511,141.199.38.146,2024-06-25 05:09:22,PUT,/services.html?product_id=86&user_id=554&session_id=def456 HTTP/1.1,500,2963
512,89.222.139.151,2024-06-25 01:43:22,GET,/faq.html?user_id=960&user_id=285 HTTP/1.1,301,847
513,89.222.139.151,2024-06-25 01:43:22,GET,/faq.html?user_id=960&user_id=285 HTTP/1.1,301,847
514,86.144.221.240,2024-06-21 13:55:22,POST,/signup?product_id=773 HTTP/1.1,200,4292
515,238.189.173.32,2024-06-22 03:14:22,GET,/faq.html?product_id=416 HTTP/1.1,301,4060
516,248.187.87.40,2024-06-25 12:22:22,DELETE,/faq.html?session_id=ghi789&session_id=def456 HTTP/1.1,200,4292
517,101.137.132.71,2024-06-21 04:47:22,GET,/index.html?user_id=380 HTTP/1.1,404,2831
518,127.132.184.75,2024-06-26 11:03:22,POST,/services.html?category=electronics&user_id=802 HTTP/1.1,302,404
519,89.222.139.151,2024-06-25 03:51:22,GET,/signup?user_id=958&category=books&user_id=999 HTTP/1.1,302,734
520,63.113.225.225,2024-06-19 19:38:22,GET,/login?session_id=mno345 HTTP/1.1,404,1725
521,72.99.191.184,2024-06-20 13:24:22,POST,/login?user_id=423&user_id=550&session_id=mno345 HTTP/1.1,301,708
522,75.108.179.75,2024-06-26 04:25:22,DELETE,/faq.html?session_id=mno345&session_id=jkl012 HTTP/1.1,301,847
523,95.191.225.234,2024-06-23 21:44:22,GET,/about.html?product_id=182 HTTP/1.1,200,3515
524,141.199.38.146,2024-06-23 10:56:22,GET,/contact.html?category=home&category=electronics HTTP/1.1,404,3405
525,226.49.186.58,2024-06-21 18:55:22,GET,/login?session_id=ghi789 HTTP/1.1,302,708
526,226.49.186.58,2024-06-21 18:55:22,GET,/login?session_id=ghi789 HTTP/1.1,302,708
527,129.173.76.59,2024-06-26 12:14:22,PUT,/signup?category=toys&session_id=def456 HTTP/1.1,200,3508
528,127.132.184.75,2024-06-21 20:27:22,PUT,/index.html?user_id=394&session_id=abc123&user_id=626 HTTP/1.1,200,302
529,248.187.87.40,2024-06-26 14:23:22,PUT,/index.html?user_id=760&user_id=526 HTTP/1.1,301,2831
530,196.224.137.79,2024-06-26 14:36:22,PUT,/index.html?category=books&category=fashion&product_id=240 HTTP/1.1,404,2572
531,13.224.24.185,2024-06-20 08:03:22,DELETE,/signup?category=home&user_id=431&session_id=jkl012 HTTP/1.1,500,3217
532,151.80.55.55,2024-06-24 00:37:22,POST,/products.html?category=home HTTP/1.1,200,1500
533,158.20.204.46,2024-06-26 06:00:22,POST,/contact.html?user_id=921 HTTP/1.1,302,354
534,158.20.204.46,2024-06-26 06:00:22,POST,/contact.html?user_id=921 HTTP/1.1,302,354
535,240.57.228.32,2024-06-21 22:34:22,POST,/index.html?session_id=mno345&product_id=121 HTTP/1.1,200,2598
536,62.82.168.113,2024-06-26 10:36:22,DELETE,/services.html?user_id=182&category=toys&user_id=606 HTTP/1.1,404,2053
537,62.82.168.113,2024-06-26 10:36:22,DELETE,/services.html?user_id=182&category=toys&user_id=606 HTTP/1.1,404,2053
538,134.207.168.109,2024-06-25 17:17:22,GET,/index.html?session_id=def456&session_id=ghi789 HTTP/1.1,500,2971
539,250.58.233.174,2024-06-23 01:57:22,GET,/about.html?category=books&product_id=827&session_id=jkl012 HTTP/1.1,404,4292
540,137.135.249.182,2024-06-25 22:25:22,PUT,/signup?product_id=200 HTTP/1.1,301,4292
541,158.20.204.46,2024-06-22 19:24:22,GET,/signup?session_id=abc123 HTTP/1.1,302,3432
542,129.173.76.59,2024-06-24 04:25:22,DELETE,/services.html?category=electronics HTTP/1.1,302,2598
543,15.189.100.115,2024-06-20 01:35:22,POST,/contact.html?user_id=565&category=fashion&product_id=111 HTTP/1.1,200,404
544,95.191.225.234,2024-06-25 15:25:22,POST,/faq.html?user_id=898&category=fashion HTTP/1.1,200,2444
545,74.240.191.221,2024-06-21 20:20:22,PUT,/services.html?category=fashion&category=toys HTTP/1.1,200,279
546,74.240.191.221,2024-06-26 13:57:22,PUT,/about.html?user_id=549 HTTP/1.1,404,2963
547,149.43.222.103,2024-06-23 23:05:22,POST,/services.html?user_id=672&session_id=mno345&product_id=441 HTTP/1.1,302,4918
548,196.224.137.79,2024-06-23 09:37:22,PUT,/services.html?session_id=abc123&category=electronics&product_id=489 HTTP/1.1,404,3414
549,72.81.114.166,2024-06-22 12:19:22,GET,/about.html?category=electronics&session_id=jkl012&user_id=482 HTTP/1.1,302,2287
550,248.187.87.40,2024-06-26 01:31:22,GET,/products.html?session_id=abc123&session_id=jkl012 HTTP/1.1,301,2598
551,248.187.87.40,2024-06-26 01:31:22,GET,/products.html?session_id=abc123&session_id=jkl012 HTTP/1.1,301,2598
552,55.192.232.116,2024-06-25 22:55:22,DELETE,/login?session_id=jkl012&user_id=570&product_id=965 HTTP/1.1,301,2661
553,190.111.164.7,2024-06-22 09:47:22,GET,/index.html?session_id=jkl012 HTTP/1.1,200,2320
554,20.15.123.111,2024-06-26 05:53:22,GET,/services.html?category=home&session_id=mno345 HTTP/1.1,404,4349
555,72.99.191.184,2024-06-19 22:34:22,POST,/faq.html?category=home&category=electronics&session_id=mno345 HTTP/1.1,404,596
556,238.189.173.32,2024-06-20 08:50:22,GET,/faq.html?category=toys&session_id=abc123&session_id=abc123 HTTP/1.1,500,2287
557,134.207.168.109,2024-06-20 08:50:22,POST,/products.html?category=electronics HTTP/1.1,301,2517
558,74.240.191.221,2024-06-25 01:53:22,GET,/services.html?session_id=abc123&category=electronics&category=books HTTP/1.1,200,322
559,72.81.114.166,2024-06-21 13:09:22,PUT,/products.html?category=books&user_id=51 HTTP/1.1,200,2120
560,151.80.55.55,2024-06-21 10:14:22,DELETE,/products.html?category=electronics&category=fashion HTTP/1.1,302,708
561,75.108.179.75,2024-06-24 20:08:22,PUT,/services.html?category=home&category=toys HTTP/1.1,301,3217
562,226.49.186.58,2024-06-24 14:19:22,DELETE,/services.html?session_id=ghi789&user_id=401&user_id=637 HTTP/1.1,302,2971
563,149.43.222.103,2024-06-25 19:38:22,PUT,/contact.html?product_id=142&product_id=733 HTTP/1.1,500,734
564,63.113.225.225,2024-06-26 10:27:22,POST,/products.html?category=home&session_id=jkl012&product_id=675 HTTP/1.1,200,3254
565,151.80.55.55,2024-06-26 00:52:22,PUT,/services.html?category=books HTTP/1.1,301,3405
566,75.108.179.75,2024-06-20 00:24:22,GET,/contact.html?product_id=490&product_id=678&category=electronics HTTP/1.1,302,2320
567,141.199.38.146,2024-06-20 04:19:22,POST,/products.html?user_id=245&session_id=ghi789 HTTP/1.1,200,2572
568,141.199.38.146,2024-06-20 04:19:22,POST,/products.html?user_id=245&session_id=ghi789 HTTP/1.1,200,2572
569,15.189.100.115,2024-06-26 07:17:22,PUT,/signup?session_id=mno345 HTTP/1.1,500,3981
570,15.189.100.115,2024-06-26 07:17:22,PUT,/signup?session_id=mno345 HTTP/1.1,500,3981
571,95.191.225.234,2024-06-25 06:31:22,GET,/index.html?session_id=abc123 HTTP/1.1,302,1635
572,160.229.223.17,2024-06-22 09:51:22,PUT,/index.html?category=books HTTP/1.1,302,141
573,86.144.221.240,2024-06-26 10:47:22,POST,/signup?product_id=743 HTTP/1.1,200,1725
574,244.113.20.63,2024-06-20 14:58:22,DELETE,/services.html?user_id=877&category=fashion HTTP/1.1,302,2053
575,196.224.137.79,2024-06-19 19:01:22,GET,/about.html?user_id=759&product_id=399&category=fashion HTTP/1.1,302,2572
576,196.224.137.79,2024-06-21 12:17:22,PUT,/products.html?product_id=430&session_id=mno345 HTTP/1.1,301,141
577,74.240.191.221,2024-06-24 07:36:22,DELETE,/login?user_id=750&category=toys HTTP/1.1,302,2287
578,250.58.233.174,2024-06-21 12:13:22,PUT,/about.html?product_id=791&product_id=304 HTTP/1.1,301,2810
579,15.189.100.115,2024-06-22 20:27:22,PUT,/signup?user_id=748 HTTP/1.1,301,1725
580,224.15.134.151,2024-06-22 17:54:22,PUT,/contact.html?category=home&product_id=344&session_id=abc123 HTTP/1.1,200,2963
581,188.128.112.159,2024-06-20 02:10:22,DELETE,/signup?session_id=ghi789&user_id=24&session_id=mno345 HTTP/1.1,500,4292
582,188.128.112.159,2024-06-20 02:10:22,DELETE,/signup?session_id=ghi789&user_id=24&session_id=mno345 HTTP/1.1,500,4292
583,248.187.87.40,2024-06-25 03:12:22,POST,/faq.html?session_id=ghi789&session_id=def456 HTTP/1.1,301,2971
584,151.80.55.55,2024-06-24 19:20:22,GET,/about.html?category=electronics&category=electronics HTTP/1.1,500,2517
585,224.15.134.151,2024-06-19 23:32:22,GET,/services.html?category=home HTTP/1.1,301,1988
586,224.15.134.151,2024-06-19 23:32:22,GET,/services.html?category=home HTTP/1.1,301,1988
587,86.238.237.49,2024-06-20 23:16:22,DELETE,/products.html?product_id=913&product_id=190&category=toys HTTP/1.1,200,3508
588,86.238.237.49,2024-06-20 23:16:22,DELETE,/products.html?product_id=913&product_id=190&category=toys HTTP/1.1,200,3508
589,15.89.35.67,2024-06-26 03:57:22,DELETE,/login?session_id=ghi789&user_id=665 HTTP/1.1,200,2971
590,134.207.168.109,2024-06-23 00:58:22,PUT,/services.html?category=books&session_id=mno345 HTTP/1.1,302,2320
591,134.207.168.109,2024-06-22 11:30:22,GET,/about.html?category=home HTTP/1.1,302,2810
592,147.77.212.177,2024-06-20 19:30:22,POST,/services.html?product_id=306 HTTP/1.1,500,2444
593,141.199.38.146,2024-06-19 21:03:22,DELETE,/index.html?user_id=895 HTTP/1.1,200,3144
594,63.113.225.225,2024-06-24 09:06:22,DELETE,/login?category=fashion HTTP/1.1,404,4049
595,13.224.24.185,2024-06-23 04:39:22,POST,/index.html?user_id=48&session_id=mno345 HTTP/1.1,302,2572
596,13.224.24.185,2024-06-23 04:39:22,POST,/index.html?user_id=48&session_id=mno345 HTTP/1.1,302,2572
597,224.15.134.151,2024-06-22 00:23:22,DELETE,/services.html?product_id=485&user_id=680&category=fashion HTTP/1.1,200,4349
598,224.15.134.151,2024-06-22 00:23:22,DELETE,/services.html?product_id=485&user_id=680&category=fashion HTTP/1.1,200,4349
599,49.90.99.244,2024-06-20 21:15:22,GET,/contact.html?session_id=abc123 HTTP/1.1,500,4267
600,49.90.99.244,2024-06-20 21:15:22,GET,/contact.html?session_id=abc123 HTTP/1.1,500,4267
601,75.108.179.75,2024-06-24 21:23:22,PUT,/faq.html?category=toys&category=electronics&product_id=824 HTTP/1.1,301,708
602,75.108.179.75,2024-06-24 21:23:22,PUT,/faq.html?category=toys&category=electronics&product_id=824 HTTP/1.1,301,708
603,151.80.55.55,2024-06-22 03:02:22,PUT,/products.html?session_id=jkl012&user_id=673 HTTP/1.1,302,2287
604,89.222.139.151,2024-06-23 23:11:22,DELETE,/contact.html?user_id=177&product_id=218 HTTP/1.1,500,2320
605,89.222.139.151,2024-06-23 23:11:22,DELETE,/contact.html?user_id=177&product_id=218 HTTP/1.1,500,2320
606,151.80.55.55,2024-06-23 16:39:22,DELETE,/signup?product_id=553&user_id=914&category=electronics HTTP/1.1,301,1725
607,151.80.55.55,2024-06-25 05:56:22,DELETE,/signup?user_id=344 HTTP/1.1,500,4267
608,188.128.112.159,2024-06-24 18:56:22,PUT,/login?user_id=648&product_id=762&session_id=abc123 HTTP/1.1,200,1635
609,167.53.66.101,2024-06-24 08:38:22,PUT,/login?session_id=jkl012&category=books HTTP/1.1,200,1725
610,149.43.222.103,2024-06-21 07:00:22,POST,/services.html?category=electronics&product_id=316&session_id=ghi789 HTTP/1.1,301,4918
611,86.144.221.240,2024-06-24 08:13:22,PUT,/products.html?category=fashion&category=fashion&product_id=770 HTTP/1.1,301,2120
612,90.154.68.175,2024-06-24 11:13:22,DELETE,/about.html?product_id=16 HTTP/1.1,500,404
613,8.249.233.220,2024-06-26 04:54:22,GET,/faq.html?session_id=mno345&category=fashion&product_id=653 HTTP/1.1,200,1110
614,15.89.35.67,2024-06-25 05:13:22,GET,/login?user_id=296&session_id=jkl012&user_id=353 HTTP/1.1,301,2444
615,77.25.133.33,2024-06-22 22:28:22,PUT,/services.html?user_id=626&session_id=ghi789 HTTP/1.1,302,4049
616,63.113.225.225,2024-06-20 16:53:22,DELETE,/index.html?user_id=580 HTTP/1.1,200,847
617,147.77.212.177,2024-06-22 08:25:22,GET,/products.html?product_id=8&product_id=167 HTTP/1.1,500,2661
618,147.77.212.177,2024-06-22 08:25:22,GET,/products.html?product_id=8&product_id=167 HTTP/1.1,500,2661
619,63.113.225.225,2024-06-26 02:44:22,POST,/about.html?product_id=613 HTTP/1.1,200,4918
620,77.25.133.33,2024-06-23 16:25:22,DELETE,/login?user_id=438&category=books&product_id=78 HTTP/1.1,200,2444
621,77.25.133.33,2024-06-23 10:28:22,PUT,/index.html?session_id=def456&category=fashion&session_id=ghi789 HTTP/1.1,404,382
622,153.1.47.251,2024-06-24 01:16:22,POST,/about.html?user_id=395&category=electronics&category=electronics HTTP/1.1,404,382
623,15.89.35.67,2024-06-23 18:14:22,PUT,/signup?category=home&user_id=815 HTTP/1.1,500,4267
624,75.108.179.75,2024-06-20 23:26:22,POST,/contact.html?category=toys&session_id=abc123&category=home HTTP/1.1,404,734
625,240.57.228.32,2024-06-25 21:40:22,POST,/contact.html?session_id=mno345 HTTP/1.1,404,3254
626,219.108.96.228,2024-06-22 00:38:22,PUT,/products.html?product_id=589&session_id=abc123 HTTP/1.1,404,1635
627,137.135.249.182,2024-06-25 13:21:22,GET,/about.html?category=books&product_id=504 HTTP/1.1,500,141
628,127.132.184.75,2024-06-25 21:37:22,POST,/signup?user_id=845 HTTP/1.1,404,2963
629,46.189.5.214,2024-06-20 03:34:22,PUT,/products.html?user_id=959&session_id=def456 HTTP/1.1,500,1974
630,158.20.204.46,2024-06-25 00:27:22,GET,/products.html?user_id=820&product_id=140&user_id=414 HTTP/1.1,500,2831
631,158.20.204.46,2024-06-25 00:27:22,GET,/products.html?user_id=820&product_id=140&user_id=414 HTTP/1.1,500,2831
632,15.89.35.67,2024-06-24 03:09:22,GET,/products.html?user_id=523&category=books&category=electronics HTTP/1.1,301,1110
633,15.89.35.67,2024-06-24 03:09:22,GET,/products.html?user_id=523&category=books&category=electronics HTTP/1.1,301,1110
634,86.238.237.49,2024-06-21 14:57:22,PUT,/about.html?product_id=538 HTTP/1.1,302,382
635,86.238.237.49,2024-06-21 14:57:22,PUT,/about.html?product_id=538 HTTP/1.1,302,382
636,57.179.44.69,2024-06-23 05:53:22,DELETE,/faq.html?user_id=416&product_id=255 HTTP/1.1,302,4228
637,101.137.132.71,2024-06-23 12:32:22,GET,/faq.html?session_id=def456 HTTP/1.1,200,629
638,93.228.77.196,2024-06-21 13:40:22,GET,/faq.html?user_id=412 HTTP/1.1,404,708
639,137.135.249.182,2024-06-21 08:18:22,DELETE,/about.html?category=books&product_id=230&user_id=454 HTTP/1.1,500,302
640,151.80.55.55,2024-06-23 23:14:22,POST,/faq.html?product_id=19&session_id=jkl012 HTTP/1.1,500,279
641,151.80.55.55,2024-06-23 23:14:22,POST,/faq.html?product_id=19&session_id=jkl012 HTTP/1.1,500,279
642,74.240.191.221,2024-06-24 12:52:22,DELETE,/login?product_id=857 HTTP/1.1,301,2517
643,20.15.123.111,2024-06-22 13:44:22,PUT,/index.html?category=electronics&product_id=900&category=electronics HTTP/1.1,200,1110
644,20.15.123.111,2024-06-22 13:44:22,PUT,/index.html?category=electronics&product_id=900&category=electronics HTTP/1.1,200,1110
645,55.192.232.116,2024-06-24 00:43:22,PUT,/login?session_id=def456&product_id=918 HTTP/1.1,301,734
646,55.192.232.116,2024-06-24 00:43:22,PUT,/login?session_id=def456&product_id=918 HTTP/1.1,301,734
647,77.25.133.33,2024-06-20 08:38:22,GET,/index.html?category=books&session_id=mno345 HTTP/1.1,500,629
648,153.1.47.251,2024-06-23 01:05:22,POST,/signup?category=fashion&session_id=jkl012 HTTP/1.1,302,4732
649,149.43.222.103,2024-06-26 00:00:22,POST,/login?user_id=259&category=electronics HTTP/1.1,404,629
650,55.192.232.116,2024-06-25 19:13:22,POST,/about.html?session_id=abc123&user_id=977 HTTP/1.1,200,2444
651,101.137.132.71,2024-06-26 02:43:22,DELETE,/signup?product_id=610&product_id=541 HTTP/1.1,301,4732
652,46.189.5.214,2024-06-23 10:11:22,DELETE,/faq.html?user_id=402&session_id=mno345 HTTP/1.1,302,708
653,153.6.128.136,2024-06-24 22:45:22,POST,/about.html?category=fashion&category=electronics&user_id=6 HTTP/1.1,302,2810
654,129.173.76.59,2024-06-21 14:29:22,GET,/faq.html?category=electronics&session_id=mno345 HTTP/1.1,301,3414
655,188.128.112.159,2024-06-21 03:25:22,GET,/index.html?category=books HTTP/1.1,302,3254
656,188.128.112.159,2024-06-21 03:25:22,GET,/index.html?category=books HTTP/1.1,302,3254
657,86.144.221.240,2024-06-24 15:25:22,DELETE,/login?session_id=ghi789&product_id=876 HTTP/1.1,404,4228
658,90.154.68.175,2024-06-20 05:39:22,DELETE,/faq.html?product_id=461 HTTP/1.1,302,3405
659,86.238.237.49,2024-06-19 20:22:22,PUT,/faq.html?session_id=jkl012&product_id=989&category=home HTTP/1.1,301,4292
660,127.132.184.75,2024-06-23 10:17:22,POST,/index.html?category=fashion HTTP/1.1,200,629
661,77.25.133.33,2024-06-26 07:26:22,PUT,/signup?category=home&user_id=306&user_id=141 HTTP/1.1,404,2831
662,167.53.66.101,2024-06-24 07:30:22,DELETE,/faq.html?category=fashion&user_id=574&session_id=def456 HTTP/1.1,404,4349
663,151.80.55.55,2024-06-25 13:30:22,DELETE,/about.html?user_id=816 HTTP/1.1,301,302
664,20.15.123.111,2024-06-25 09:41:22,GET,/products.html?user_id=303&product_id=725&session_id=abc123 HTTP/1.1,500,1725
665,153.1.47.251,2024-06-23 21:34:22,POST,/faq.html?user_id=398&category=fashion&category=books HTTP/1.1,404,1974
666,244.113.20.63,2024-06-20 23:44:22,GET,/contact.html?product_id=284&category=home HTTP/1.1,301,2320
667,55.192.232.116,2024-06-24 15:12:22,POST,/services.html?session_id=mno345 HTTP/1.1,404,734
668,196.224.137.79,2024-06-23 05:48:22,DELETE,/login?category=toys&category=electronics&user_id=450 HTTP/1.1,500,3432
669,147.77.212.177,2024-06-23 19:24:22,DELETE,/contact.html?product_id=407&product_id=18 HTTP/1.1,404,708
670,77.25.133.33,2024-06-22 19:18:22,POST,/contact.html?product_id=71&product_id=447 HTTP/1.1,301,2963
671,240.57.228.32,2024-06-24 01:01:22,PUT,/signup?category=fashion&product_id=261 HTTP/1.1,500,4732
672,147.77.212.177,2024-06-22 03:10:22,POST,/products.html?user_id=641&product_id=644&product_id=872 HTTP/1.1,404,4349
673,127.132.184.75,2024-06-20 21:36:22,GET,/signup?user_id=698&session_id=abc123&category=electronics HTTP/1.1,200,3432
674,15.89.35.67,2024-06-21 19:51:22,DELETE,/about.html?session_id=ghi789&product_id=819 HTTP/1.1,500,404
675,149.43.222.103,2024-06-23 16:58:22,PUT,/signup?category=fashion&category=electronics&session_id=ghi789 HTTP/1.1,301,2053
676,250.58.233.174,2024-06-26 11:08:22,DELETE,/about.html?user_id=227&user_id=371 HTTP/1.1,500,1500
677,15.189.100.115,2024-06-24 19:39:22,GET,/about.html?product_id=875&product_id=314 HTTP/1.1,404,4349
678,20.15.123.111,2024-06-22 06:33:22,DELETE,/index.html?session_id=mno345 HTTP/1.1,500,3254
679,153.1.47.251,2024-06-22 17:07:22,GET,/about.html?session_id=abc123 HTTP/1.1,200,2517
680,255.181.37.177,2024-06-26 09:06:22,PUT,/products.html?category=books&user_id=341 HTTP/1.1,302,322
681,141.199.38.146,2024-06-22 21:55:22,GET,/index.html?product_id=126 HTTP/1.1,404,2120
682,190.111.164.7,2024-06-25 20:45:22,DELETE,/signup?user_id=640&category=fashion&category=toys HTTP/1.1,301,2810
683,75.108.179.75,2024-06-21 14:25:22,GET,/index.html?user_id=619&category=books HTTP/1.1,302,3508
684,63.113.225.225,2024-06-21 03:33:22,DELETE,/about.html?category=electronics HTTP/1.1,200,2810
685,244.113.20.63,2024-06-22 21:50:22,PUT,/contact.html?category=books&product_id=841&user_id=502 HTTP/1.1,200,629
686,63.113.225.225,2024-06-26 12:08:22,GET,/services.html?product_id=261&product_id=869&category=electronics HTTP/1.1,301,4228
687,49.90.99.244,2024-06-20 19:23:22,POST,/signup?user_id=649 HTTP/1.1,302,302
688,8.249.233.220,2024-06-20 03:02:22,PUT,/signup?user_id=943 HTTP/1.1,404,3378
689,62.82.168.113,2024-06-23 23:11:22,DELETE,/services.html?session_id=def456&category=fashion HTTP/1.1,301,708
690,55.192.232.116,2024-06-23 06:57:22,POST,/index.html?user_id=660 HTTP/1.1,200,2963
691,55.192.232.116,2024-06-23 06:57:22,POST,/index.html?user_id=660 HTTP/1.1,200,2963
692,153.1.47.251,2024-06-24 15:44:22,DELETE,/login?session_id=abc123&user_id=171 HTTP/1.1,302,4292
693,141.199.38.146,2024-06-23 02:48:22,POST,/contact.html?session_id=def456 HTTP/1.1,500,3414
694,86.238.237.49,2024-06-23 22:19:22,POST,/faq.html?category=electronics&user_id=765&category=toys HTTP/1.1,200,3254
695,158.20.204.46,2024-06-22 22:35:22,DELETE,/faq.html?session_id=mno345 HTTP/1.1,404,3217
696,255.181.37.177,2024-06-25 16:51:22,GET,/faq.html?session_id=ghi789&user_id=92 HTTP/1.1,200,3144
697,153.6.128.136,2024-06-23 06:04:22,POST,/signup?user_id=549&category=electronics HTTP/1.1,404,354
698,153.6.128.136,2024-06-23 06:04:22,POST,/signup?user_id=549&category=electronics HTTP/1.1,404,354
699,89.222.139.151,2024-06-24 09:22:22,PUT,/products.html?session_id=ghi789 HTTP/1.1,200,4349
700,219.108.96.228,2024-06-22 15:25:22,POST,/faq.html?user_id=909&category=fashion&user_id=40 HTTP/1.1,302,3414
701,89.222.139.151,2024-06-25 03:18:22,PUT,/about.html?user_id=633 HTTP/1.1,302,2320
702,89.222.139.151,2024-06-25 03:18:22,PUT,/about.html?user_id=633 HTTP/1.1,302,2320
703,15.189.100.115,2024-06-21 19:34:22,DELETE,/login?session_id=jkl012&product_id=302 HTTP/1.1,302,3414
704,147.77.212.177,2024-06-25 01:05:22,DELETE,/products.html?category=books&category=fashion HTTP/1.1,500,596
705,147.77.212.177,2024-06-25 01:05:22,DELETE,/products.html?category=books&category=fashion HTTP/1.1,500,596
706,86.238.237.49,2024-06-23 19:49:22,PUT,/index.html?category=fashion&category=home HTTP/1.1,500,4049
707,49.90.99.244,2024-06-20 19:43:22,POST,/about.html?user_id=119 HTTP/1.1,200,2120
708,46.189.5.214,2024-06-23 06:08:22,GET,/index.html?category=books&session_id=def456&product_id=171 HTTP/1.1,404,708
709,147.77.212.177,2024-06-21 14:48:22,POST,/index.html?user_id=959 HTTP/1.1,301,4060
710,248.187.87.40,2024-06-23 22:52:22,PUT,/login?category=home HTTP/1.1,200,2598
711,244.113.20.63,2024-06-25 02:31:22,GET,/about.html?session_id=def456&user_id=363&session_id=ghi789 HTTP/1.1,200,708
712,129.173.76.59,2024-06-23 21:49:22,POST,/about.html?user_id=179&user_id=682&session_id=ghi789 HTTP/1.1,301,4732
713,250.58.233.174,2024-06-22 16:38:22,GET,/services.html?category=electronics&category=toys HTTP/1.1,404,382
714,72.99.191.184,2024-06-20 05:05:22,DELETE,/faq.html?category=toys&category=fashion HTTP/1.1,301,4292
715,153.6.128.136,2024-06-25 19:16:22,DELETE,/services.html?user_id=107 HTTP/1.1,404,3144
716,15.189.100.115,2024-06-20 15:56:22,POST,/contact.html?category=fashion&session_id=mno345&user_id=221 HTTP/1.1,302,1974
717,20.15.123.111,2024-06-25 21:04:22,DELETE,/about.html?session_id=def456&user_id=664 HTTP/1.1,302,2810
718,158.20.204.46,2024-06-22 00:08:22,PUT,/products.html?category=toys&session_id=abc123&category=home HTTP/1.1,302,4049
719,15.189.100.115,2024-06-26 08:07:22,GET,/login?user_id=545&product_id=543 HTTP/1.1,302,1500
720,15.189.100.115,2024-06-26 08:07:22,GET,/login?user_id=545&product_id=543 HTTP/1.1,302,1500
721,196.224.137.79,2024-06-19 22:13:22,PUT,/faq.html?session_id=def456&session_id=abc123&category=fashion HTTP/1.1,500,322
